product_id,taxon_id,,,
67065,12183,,,
81469,32101,,,
87236,15112,,,
75690,43120,,,
77068,71102,,,
77069,71102,,,
83211,70153,,,
67104,63113,,,
67068,72140,,,
67102,63113,,,
69767,60163,,,
67069,17196,,,
67106,40203,,,
67105,63113,,,
67103,63113,,,
67070,17192,,,
69768,60182,,,
75626,43173,,,
70323,43151,,,
70324,43151,,,
67073,12183,,,
67071,12180,,,
67137,40322,,,
67072,12180,,,
74485,43152,,,
67074,12183,,,
67075,14253,,,
67138,83111,,,
69769,60181,,,
75691,43120,,,
81470,32101,,,
74486,40120,,,
87237,15111,,,
67078,17138,,,
67076,14253,,,
68414,40120,,,
67080,13165,,,
67079,13165,,,
67077,18190,,,
68413,50160,,,
67081,13165,,,
75692,43120,,,
68415,40140,,,
68428,43151,,,
68429,43152,,,
70961,61266,,,
67084,14253,,,
67087,12183,,,
67082,31160,,,
69770,60182,,,
67085,12183,,,
67083,12181,,,
67086,12183,,,
67088,17111,,,
67089,42140,,,
67090,71116,,,
67091,14253,,,
75693,43120,,,
81471,32102,,,
87164,41110,,,
67097,63113,,,
67094,17196,,,
67092,14253,,,
67096,63113,,,
67093,71116,,,
67095,63113,,,
67098,63113,,,
69771,63180,,,
68153,73990,,,
87238,15105,,,
69772,63180,,,
67107,61121,,,
69774,63180,,,
67108,40204,,,
67110,40322,,,
67109,40181,,,
69773,63180,,,
67111,61121,,,
69775,70120,,,
81472,32102,,,
75694,43151,,,
81473,30170,,,
67112,61121,,,
67116,40181,,,
67115,42142,,,
67113,40182,,,
69776,70120,,,
67119,42162,,,
67114,42170,,,
67118,42110,,,
75695,43152,,,
67117,40181,,,
87239,15102,,,
67120,40203,,,
88697,43210,,,
83212,70152,,,
67123,50201,,,
67121,83111,,,
67128,51181,,,
69777,70101,,,
67125,51182,,,
67122,50202,,,
67127,51181,,,
67124,51182,,,
75627,43174,,,
67126,51181,,,
81474,32121,,,
69779,84100,,,
69778,71101,,,
69780,70144,,,
77904,60117,,,
67129,51181,,,
68154,43110,,,
67132,51182,,,
67130,51181,,,
75696,43174,,,
67134,83111,,,
67131,51182,,,
67136,30994,,,
67133,51181,,,
67135,83111,,,
68433,40120,,,
68155,40150,,,
68434,40150,,,
68435,40150,,,
67139,40181,,,
67145,40181,,,
67142,40181,,,
67140,83110,,,
69781,70144,,,
67146,42110,,,
67141,40181,,,
67143,40181,,,
67144,40181,,,
67147,40182,,,
67148,40183,,,
75697,43174,,,
87240,15101,,,
83213,19175,,,
69782,70102,,,
67151,83110,,,
67149,40183,,,
67156,83110,,,
67153,40182,,,
67150,83110,,,
67155,40182,,,
67152,83110,,,
67154,40182,,,
67157,30994,,,
75698,43174,,,
67164,42300,,,
67160,83110,,,
67158,83110,,,
67166,83110,,,
67163,83100,,,
67159,83110,,,
67161,40204,,,
67162,40204,,,
67165,83110,,,
69783,71112,,,
81475,32121,,,
67168,83110,,,
67167,83110,,,
67169,83110,,,
67216,50190,,,
67174,83110,,,
67170,40183,,,
67172,83110,,,
67177,42102,,,
67171,40183,,,
67176,83110,,,
67173,83110,,,
67175,83110,,,
67178,83110,,,
69784,71112,,,
75699,43280,,,
70560,43152,,,
87241,15992,,,
83214,70145,,,
67184,42300,,,
67181,61121,,,
67179,42133,,,
67180,42133,,,
67183,42161,,,
67182,61121,,,
67185,42142,,,
67186,42170,,,
69785,71112,,,
67187,42101,,,
75700,43172,,,
67188,42101,,,
67194,42161,,,
67191,42162,,,
67189,42162,,,
67193,42162,,,
67190,42161,,,
67192,42161,,,
67195,42161,,,
67196,83110,,,
69786,71112,,,
81428,30112,,,
75701,43171,,,
67199,42110,,,
67197,42101,,,
67202,42162,,,
67198,42110,,,
67201,42161,,,
67204,14990,,,
67200,42162,,,
67203,42161,,,
69787,71112,,,
67205,40181,,,
81476,32121,,,
67217,62192,,,
87242,15992,,,
67206,40181,,,
67213,40181,,,
67209,40181,,,
67207,40181,,,
67212,40181,,,
67208,40181,,,
67211,40181,,,
67210,40181,,,
75702,43173,,,
67214,42133,,,
67215,50190,,,
69788,71112,,,
67223,15102,,,
67218,62192,,,
67221,83110,,,
70325,43151,,,
67219,62192,,,
67225,83110,,,
67224,83110,,,
67222,15102,,,
67220,83110,,,
69789,71134,,,
75703,43174,,,
81477,32121,,,
67226,83110,,,
87243,15171,,,
70326,43151,,,
67271,42255,,,
67233,18261,,,
67231,30170,,,
67235,18261,,,
67257,32112,,,
67232,30170,,,
67234,16191,,,
67236,18261,,,
69790,71112,,,
67258,42255,,,
67272,42251,,,
67273,71112,,,
67274,61102,,,
67237,15191,,,
67243,42255,,,
67240,18261,,,
67238,15191,,,
67242,42253,,,
67239,15191,,,
67245,42251,,,
67241,42250,,,
67244,42251,,,
75628,43280,,,
67246,42255,,,
81478,32121,,,
67275,61101,,,
69791,71134,,,
67247,42255,,,
67255,32112,,,
67250,42255,,,
67248,42254,,,
67252,42251,,,
67251,42253,,,
67249,42255,,,
67254,42255,,,
75704,43280,,,
67253,42255,,,
67256,42250,,,
87244,15171,,,
69792,71134,,,
67264,42253,,,
67261,42254,,,
67259,42251,,,
67263,42255,,,
67260,32112,,,
67265,42251,,,
67262,42250,,,
67266,42254,,,
67268,42254,,,
67267,42254,,,
69793,71102,,,
67269,42254,,,
67270,42254,,,
75020,40120,,,
75705,43152,,,
67276,71112,,,
67279,61103,,,
67277,71114,,,
67281,61103,,,
67284,71112,,,
67278,71114,,,
67283,71111,,,
67280,61103,,,
81479,32121,,,
67282,61103,,,
67285,70132,,,
67286,71112,,,
67481,40115,,,
69794,70124,,,
83215,70152,,,
67289,61101,,,
67287,71112,,,
67293,61103,,,
67290,61101,,,
67288,70156,,,
67292,61103,,,
75706,43174,,,
69795,70124,,,
67291,61101,,,
67294,71112,,,
81429,30132,,,
87245,15170,,,
75707,43174,,,
83216,15105,,,
67297,61103,,,
67299,61103,,,
67295,61270,,,
67302,70154,,,
67298,61103,,,
67296,61270,,,
67301,61103,,,
67300,61103,,,
69796,70124,,,
67305,61103,,,
67303,70154,,,
67304,61103,,,
87246,15112,,,
67308,70113,,,
67311,70154,,,
67306,70132,,,
67310,70154,,,
67309,70154,,,
67307,70154,,,
67312,70154,,,
67313,70154,,,
67314,70153,,,
67315,70152,,,
69797,70102,,,
67316,70152,,,
75708,43174,,,
81480,32102,,,
67317,70152,,,
69798,70102,,,
81430,30132,,,
67318,71112,,,
75709,43174,,,
69799,71112,,,
67319,71112,,,
75710,43152,,,
81431,30131,,,
81432,32141,,,
67322,61103,,,
69800,70105,,,
67320,61101,,,
67323,61103,,,
67321,61102,,,
67325,61270,,,
67324,61103,,,
69801,70105,,,
67326,61103,,,
67327,71112,,,
67328,61101,,,
67329,61102,,,
75711,43174,,,
67332,30231,,,
67330,61103,,,
67334,30231,,,
67331,50250,,,
69802,70103,,,
67333,30231,,,
70328,43152,,,
67335,30231,,,
70327,43152,,,
69803,70124,,,
87247,15111,,,
75712,43174,,,
67341,30231,,,
67338,30231,,,
67336,30231,,,
67340,30231,,,
67337,30231,,,
67339,30231,,,
67342,30231,,,
81481,30120,,,
69804,70101,,,
75713,43174,,,
87165,41110,,,
81482,32112,,,
67343,30231,,,
69805,70102,,,
67344,30231,,,
67346,30231,,,
67345,30231,,,
75714,43174,,,
67347,30231,,,
67348,30231,,,
69806,70124,,,
81433,32141,,,
75715,43174,,,
87248,15112,,,
67351,14101,,,
67349,30231,,,
67356,61101,,,
67353,18141,,,
67350,14101,,,
67355,14271,,,
67352,14101,,,
69807,70125,,,
67354,18141,,,
67357,18182,,,
67358,61110,,,
67364,61201,,,
67361,18120,,,
67359,60220,,,
67363,61140,,,
67360,18990,,,
75716,43174,,,
67362,18120,,,
67365,63170,,,
67366,61140,,,
67367,61140,,,
67368,61140,,,
69808,70105,,,
81483,32112,,,
77784,62131,,,
67369,61201,,,
69809,70124,,,
67370,61140,,,
70561,10132,,,
67371,61140,,,
69810,70124,,,
75717,43174,,,
81434,15275,,,
70562,43152,,,
87249,15111,,,
70563,43152,,,
75718,43174,,,
67374,61152,,,
69811,70124,,,
67372,61140,,,
67379,61140,,,
67376,61201,,,
67375,61150,,,
67373,61152,,,
67378,61201,,,
67380,61201,,,
67377,61201,,,
67381,61140,,,
67382,61140,,,
87250,15171,,,
67383,61201,,,
67386,61201,,,
69812,70105,,,
67384,61201,,,
67391,61140,,,
67387,63170,,,
67385,61201,,,
67388,61201,,,
67390,61201,,,
75719,43174,,,
67389,61140,,,
67392,61201,,,
67393,61201,,,
81484,31161,,,
69813,70105,,,
67399,62990,,,
67394,61201,,,
67397,43130,,,
67395,61140,,,
67398,43151,,,
67396,43130,,,
75720,43174,,,
69814,70124,,,
67400,62990,,,
70569,43151,,,
70568,43174,,,
87251,15171,,,
69815,71100,,,
67401,62990,,,
75629,43280,,,
81435,15252,,,
67402,62990,,,
69816,70101,,,
75631,43174,,,
67403,62990,,,
75630,43153,,,
69817,70102,,,
75632,43174,,,
75633,43174,,,
87252,50130,,,
67406,61132,,,
67404,62990,,,
67412,61131,,,
67407,61131,,,
67405,62990,,,
67409,61131,,,
67411,61131,,,
67410,61131,,,
67408,61131,,,
67413,61131,,,
67414,61131,,,
75721,43174,,,
67415,61131,,,
75284,43230,,,
81485,30112,,,
67422,61131,,,
67416,61131,,,
67419,61131,,,
67421,61131,,,
67417,61131,,,
67423,61131,,,
67420,61131,,,
67418,61131,,,
69818,70101,,,
67424,61131,,,
67425,61131,,,
67426,61131,,,
87253,50130,,,
67427,50103,,,
69819,70123,,,
67430,50101,,,
67428,50103,,,
67433,50101,,,
67432,50101,,,
67429,50103,,,
67431,50101,,,
67434,50101,,,
67435,50102,,,
67482,40115,,,
81486,30120,,,
69820,70123,,,
75326,40120,,,
67438,50110,,,
67441,50101,,,
67436,50102,,,
67440,50101,,,
67439,50103,,,
67437,50102,,,
75722,43174,,,
67442,50101,,,
82984,61163,,,
67443,50103,,,
67444,50101,,,
67445,50101,,,
67451,50101,,,
67448,50104,,,
67446,50101,,,
69821,70104,,,
67450,50104,,,
67447,50104,,,
67449,50104,,,
67452,50101,,,
67453,83130,,,
67454,83130,,,
75723,43174,,,
67455,83130,,,
81487,32141,,,
87166,41110,,,
67458,83130,,,
67461,40115,,,
67456,40232,,,
67460,40113,,,
67459,40115,,,
67457,83130,,,
69822,71101,,,
67462,40113,,,
87254,41232,,,
67463,83130,,,
77785,62131,,,
67464,40182,,,
67465,83110,,,
67518,63193,,,
67468,83110,,,
67466,83110,,,
67515,63194,,,
67467,83110,,,
67517,63194,,,
67469,83110,,,
69823,70101,,,
67516,63194,,,
67519,63193,,,
75724,43174,,,
67520,63192,,,
67521,63193,,,
77786,32111,,,
68156,40120,,,
67477,40115,,,
67472,40115,,,
67470,83110,,,
67476,40113,,,
67474,40115,,,
67471,40115,,,
67473,40115,,,
69824,70124,,,
67475,40115,,,
67478,40115,,,
67479,40115,,,
67480,40115,,,
67483,40115,,,
67487,40115,,,
68157,40120,,,
67484,40113,,,
67486,40115,,,
67485,40115,,,
67488,40113,,,
67489,40113,,,
67490,40113,,,
69825,70105,,,
68158,40120,,,
75725,43174,,,
81488,32141,,,
69826,70105,,,
67493,40113,,,
67491,40113,,,
67522,63193,,,
67492,40113,,,
67494,40113,,,
67495,40115,,,
69827,70102,,,
67523,63193,,,
75726,43174,,,
87255,41232,,,
81489,31161,,,
67501,40113,,,
67498,40113,,,
67496,40113,,,
67500,40113,,,
67497,40113,,,
67502,40113,,,
67499,40113,,,
69828,70102,,,
67503,40113,,,
67504,40113,,,
67505,40113,,,
75634,43174,,,
69829,70125,,,
67511,40113,,,
67508,40113,,,
67506,40113,,,
67510,40113,,,
67507,40113,,,
67509,40113,,,
67512,40113,,,
67513,40113,,,
67514,40113,,,
75727,43174,,,
81436,15255,,,
70962,61266,,,
70963,61266,,,
67526,14243,,,
69830,70102,,,
67524,63193,,,
67531,15125,,,
67528,63193,,,
67527,63193,,,
67525,63193,,,
67530,15255,,,
67532,32111,,,
67529,63193,,,
81490,30231,,,
67533,18241,,,
67534,32112,,,
87256,41232,,,
69831,70144,,,
67537,18241,,,
67535,15141,,,
67544,18241,,,
67539,15255,,,
67536,18241,,,
67541,18241,,,
67538,15255,,,
67543,18241,,,
67540,18241,,,
67545,18241,,,
67542,18241,,,
75728,43174,,,
67546,18241,,,
67552,18241,,,
67556,18241,,,
67547,18241,,,
67550,18241,,,
67548,18241,,,
67553,18241,,,
67551,18241,,,
67549,18241,,,
67555,18241,,,
69832,70122,,,
67554,18241,,,
67557,18241,,,
81491,32112,,,
67558,18241,,,
67613,20142,,,
68159,40140,,,
67559,18241,,,
67566,15242,,,
67562,18241,,,
67560,15241,,,
67563,15242,,,
67561,18241,,,
67565,15122,,,
67567,15242,,,
67564,15241,,,
69833,70122,,,
75729,43174,,,
69834,70123,,,
87257,41232,,,
67568,15141,,,
67574,18241,,,
67571,18241,,,
67569,18241,,,
67573,18241,,,
67570,18241,,,
67572,18241,,,
67575,18241,,,
67576,15240,,,
75730,43174,,,
67627,71138,,,
67628,71131,,,
67629,70122,,,
67584,15123,,,
67579,15242,,,
67577,15242,,,
69835,70102,,,
67581,15242,,,
67578,15242,,,
67583,15121,,,
67580,15242,,,
81492,32121,,,
67582,15122,,,
67631,71148,,,
67585,15255,,,
67630,70122,,,
87258,41232,,,
67591,15255,,,
67588,18241,,,
67586,15270,,,
67590,15255,,,
67587,15255,,,
67592,15255,,,
67589,18241,,,
67593,18241,,,
67594,18241,,,
69836,19133,,,
67632,71131,,,
81493,32100,,,
68436,40150,,,
67595,18242,,,
67598,18241,,,
67596,18241,,,
70329,43152,,,
67600,18241,,,
67597,18241,,,
69838,19136,,,
67599,18241,,,
69837,19136,,,
67601,18241,,,
75731,43280,,,
69839,19137,,,
87259,41232,,,
67608,70153,,,
67607,40113,,,
67602,18241,,,
67605,18241,,,
67603,18251,,,
69840,19136,,,
67609,70153,,,
67606,18241,,,
67604,18253,,,
67610,70153,,,
67611,70153,,,
79518,60131,,,
67612,70153,,,
75732,43174,,,
81494,32101,,,
67614,20142,,,
67617,20142,,,
67622,20142,,,
67615,20142,,,
67618,20142,,,
67616,20142,,,
67619,20142,,,
67621,20142,,,
69841,19133,,,
67620,20142,,,
67623,20142,,,
67624,70101,,,
67625,70105,,,
67626,71101,,,
69843,19136,,,
67638,71139,,,
67633,70104,,,
67636,70122,,,
67634,71138,,,
69842,19137,,,
67637,71139,,,
67635,71101,,,
75635,43174,,,
67639,70102,,,
81495,32100,,,
69844,19102,,,
69845,19102,,,
69846,19102,,,
67644,71138,,,
69849,19102,,,
67645,70105,,,
69852,19102,,,
69847,19102,,,
67646,70104,,,
69850,19105,,,
67647,70122,,,
69848,19105,,,
69851,19102,,,
69853,19102,,,
75733,43174,,,
81496,32101,,,
70964,61266,,,
70965,61266,,,
70966,61266,,,
87260,41232,,,
67648,70101,,,
69854,19102,,,
67649,70104,,,
67652,70142,,,
67650,70153,,,
69857,19102,,,
69856,19105,,,
67653,70102,,,
67651,70142,,,
69855,19102,,,
69858,19105,,,
70330,10151,,,
75734,43174,,,
67654,70102,,,
69859,19102,,,
67657,70102,,,
67655,70102,,,
67658,70102,,,
67656,71101,,,
67660,70101,,,
67662,70103,,,
67659,71112,,,
81497,32101,,,
