product_id,taxon_id
1934,61990
4895,14253
1935,31160
2258,14253
1938,31160
1939,31160
4418,40140
2259,14253
1936,17136
2260,14253
7671,14113
1937,17137
2261,14253
21345,12123
1940,12170
1948,61990
9895,14101
1941,12184
9449,43171
1944,12183
1943,12181
1946,14253
2262,14253
2768,12181
1947,14253
1942,12181
1945,30120
12961,43174
1950,30170
4896,14253
1951,18190
1955,17182
1953,17182
2263,17164
2769,12181
16244,63160
2265,72990
1952,12180
2264,17164
1954,17181
4419,50160
1960,17164
1957,17182
1959,18190
2770,12181
1962,17164
7194,11106
22093,18175
1956,17181
1963,17164
11283,19125
1958,17183
1964,17164
1961,17164
6484,43174
2268,61220
1966,14253
2267,12183
1967,14253
2370,18261
2771,12181
2269,61220
1968,14253
1965,17164
4318,43174
4420,43151
2266,17182
8988,61266
1969,31161
2772,12185
1970,72140
17950,60101
2272,72120
1973,15171
1974,15171
9450,43173
1971,42132
2270,12182
1972,42131
2271,12182
8065,14273
1980,72140
1977,18190
8989,61266
1976,42131
4319,43171
1982,42132
2773,12186
1975,42132
1981,42132
1978,42132
4421,43152
1979,72122
1983,17183
1984,17136
12962,43174
2275,61220
7195,11106
2276,17196
1987,17164
2274,61220
1988,42133
2774,72122
16245,63160
2277,12181
1989,42132
1986,61990
2273,72122
40835,60184
4660,71101
1991,42133
2278,12181
2775,31160
1992,42131
2280,72140
4898,17192
2281,41110
1993,42131
1990,42132
2279,12181
4422,43152
62666,43174
2283,41110
5683,70104
1995,42133
2282,73990
2284,41110
1996,42131
2285,41101
4423,43152
1997,42131
1994,42133
2286,41110
2287,12183
2776,40181
8990,61266
2015,42133
2014,12184
2000,42133
2016,14253
2288,41211
2777,40181
1999,42133
25951,63990
1998,42133
2001,42133
2017,12188
2018,12188
17953,60101
2007,42133
2006,42133
2004,42133
2008,42133
4899,72122
2289,41110
2003,42131
4424,43174
2002,42131
2005,42133
2009,42133
2028,14253
12963,43171
16246,16112
2011,72140
2290,41110
2012,72140
2292,41110
2778,72121
2293,41212
2013,72140
2010,42133
2294,41110
2291,41110
4425,43171
9006,43120
2026,12188
2027,17182
9452,43174
2779,31160
2023,12188
2020,12188
2022,12188
20836,15242
2019,12188
2025,12188
2021,12188
2024,12188
52014,14252
2031,14253
2032,12183
2029,14253
2780,12182
2035,12183
2030,14253
2033,12183
2295,41110
2034,12183
2571,12181
2037,12181
2036,12181
2038,12181
17954,60101
2043,12188
2040,14253
2042,14253
2296,41211
2045,12188
2046,12188
4663,71101
4426,43172
2039,14253
2047,12188
22488,62990
2041,14253
2044,12188
9004,61266
4664,71103
2049,12188
2300,41211
2298,41110
2050,12188
5585,18241
2299,41110
2781,12182
2051,12183
2048,12188
2301,41211
2297,41211
4427,43173
23667,63192
2060,17170
7197,11126
2782,12182
2056,61220
2053,17104
2059,12186
2302,41211
2055,17154
2058,12182
2052,42132
2054,42300
2057,17100
26196,71990
2064,12183
2303,41211
2065,12188
2068,12188
3032,17164
2078,12184
2062,17170
4901,72122
2066,18141
2063,12183
2061,17170
2067,12188
9001,61266
2074,12188
2073,12188
2071,12188
2075,12188
2304,41211
9474,43152
2070,12188
4428,43174
2069,12188
2072,12188
2076,12188
2077,12188
2086,17138
2082,17192
2079,12184
4334,43260
2083,42161
2080,12183
2087,72140
2305,41211
2085,17111
4666,71103
16248,42251
31216,14303
2081,17192
2084,12183
12970,43174
2090,12180
4667,71103
2306,41212
2088,17196
6485,43174
2308,12183
2310,12188
2307,12183
2089,17192
2311,12188
2312,12182
2309,41212
2784,72990
4429,43171
9011,62123
2095,14253
2092,12183
2785,72112
2097,17138
2094,14253
2098,13165
2099,13165
4430,43172
7198,11126
2096,18190
2091,12180
2093,12183
25924,40360
2108,42140
9475,43152
2313,73990
2104,12183
2101,31160
2103,14253
2786,18190
20837,15202
2100,13165
2106,12183
2107,17111
2102,12181
2105,12183
23796,63180
2115,63113
2114,63113
2112,71116
40832,60184
2787,18190
2314,73990
2111,14253
11284,19125
2110,14253
2113,17196
2116,63113
2118,63113
2117,63113
9002,61266
2788,12188
4669,71103
2125,40203
2316,41212
4431,43173
2122,63113
2121,63113
7672,14141
2123,63113
2315,41212
2789,14253
2124,63113
2120,63113
2119,63113
21346,12123
12969,43174
2132,40182
4432,43174
2131,61121
2127,40204
4670,71103
2130,61121
2133,42170
2317,41212
2129,40322
8066,14273
2126,61121
2128,40181
2134,42142
2141,50202
3371,71112
7199,11126
2135,40181
2140,83111
2790,14253
2137,42110
4433,43171
2136,40181
2142,50201
2138,42162
2139,40203
9005,43120
2150,51182
2147,51181
2146,51181
2361,17102
2144,51182
2149,51181
2148,51181
2791,14253
2318,41212
2151,51182
2152,51181
2143,51182
2145,51181
2155,30994
2572,12181
2319,62100
2322,41212
2156,40322
2321,41212
2320,12186
7160,40203
16249,14253
2323,41212
4434,43172
2324,41110
4335,43270
23794,63180
1131,71103
1639,71103
1640,71103
2326,41212
2325,41212
1642,71101
4672,71101
2327,41212
2328,41212
2329,41212
4435,43173
4336,43230
2792,14253
12964,43173
9003,61266
11285,19125
2331,41211
2335,12181
2334,12184
2332,41110
2338,41220
2337,62100
2793,14253
2336,12181
2339,62100
2340,17164
2333,41212
4436,43190
17955,60101
2341,17164
4673,71103
2346,41213
9477,43151
2342,41220
2345,41220
2794,14253
2344,41220
2347,40363
2348,12186
2349,12187
4437,43220
2343,41220
4906,12181
2795,14253
2352,61220
18412,40113
2354,41220
2353,41220
4438,43270
2355,41220
2796,14253
2797,17164
2798,17164
2351,40363
4337,43190
4338,43174
48249,62100
2356,41220
9478,43151
2359,41220
8256,71116
2800,17182
4439,40120
2358,41220
25953,63990
2801,12183
2360,41220
2802,61220
2357,17182
2799,72990
9008,62124
52015,14252
2362,17102
4907,12181
2363,41110
2804,12182
7200,11200
2803,61220
2806,72120
2364,17164
2805,12182
2365,17182
4440,40120
2366,41220
12967,43174
16250,18990
15938,60114
2808,61220
2375,12182
2810,17196
22489,62990
2373,18261
2807,72122
4441,50160
2809,61220
2371,18261
2374,18261
2372,18261
9007,43120
2378,41110
4908,62100
2381,41220
2380,41220
2379,41220
2377,41110
7161,40203
4442,50160
2382,41220
2383,41220
2376,12182
2392,72133
30499,80990
2389,73990
2386,40363
2384,41220
2388,72133
2385,41220
2387,41110
2390,73990
4443,40140
2391,73990
2412,14253
2413,72122
2811,12181
62667,43174
4677,71101
2398,62100
2395,72140
2393,72990
2397,42133
2394,72132
7201,11200
2399,72133
2396,72140
2812,12181
2400,14253
2414,17192
9010,62123
2408,12183
2403,14253
2401,14253
2405,12180
2402,71116
2407,12183
2404,41211
2813,12181
2406,30170
2409,14253
2410,14253
2411,14253
4444,40140
12965,43172
2417,72122
2415,72122
2422,12181
2421,72990
2416,17182
16251,18141
18413,40113
2418,18992
4445,43174
2814,72140
2420,12183
2423,12181
2419,12183
15733,15174
9480,43152
2430,14253
2425,12183
2429,12186
2428,72121
2426,72121
2815,41110
2431,14253
2432,73990
2433,41110
2434,12184
2427,72121
2424,62100
16464,15101
4910,72121
2436,41110
8257,71116
2440,17182
2437,61220
2468,61990
2467,14253
2439,17103
2816,73990
2441,17183
2469,31160
4446,43174
2438,17102
2435,42201
17071,60241
2820,41110
4680,71103
2442,17192
25954,63990
2446,17183
2445,17102
2443,71116
2817,41110
4447,43174
2447,42133
2818,41110
2819,41101
2821,12183
2444,17181
23668,63192
4681,71101
2453,73990
2448,12180
2451,12183
2449,41110
2452,41110
2455,12184
2454,12184
2822,41211
2456,71116
4448,43190
2564,14253
2450,12183
9009,62123
4682,71115
2463,17137
2460,12180
2458,12184
2462,17136
2459,12184
2823,41110
2461,71116
2464,17137
2465,17136
2466,14253
3372,70132
2457,71116
15936,60114
2475,12184
2472,31160
2470,17136
9481,43152
2474,12170
2471,17137
2476,12181
2473,31160
2824,41110
2477,12181
2478,12183
2825,41110
4449,40120
30503,43174
2484,30170
9012,62123
2483,41213
2482,61990
54152,51246
4912,72121
2487,17182
2480,14253
16252,18141
2486,12180
2485,18190
2481,14253
4450,40120
2479,30120
12971,43174
4913,12186
2488,17181
2644,14253
9482,43151
2492,17183
2489,17182
2643,71116
2491,17182
2493,18190
2645,14253
2490,17181
2826,41110
4451,40120
9013,62123
2496,17164
2494,17164
16253,10200
20840,15110
4452,40120
2495,17164
2828,41110
2497,17164
2830,41211
2831,41211
2827,41212
2829,41110
2498,17164
4914,14253
2833,41110
4453,40120
4684,71103
4456,43152
2832,41110
2501,14253
2500,14253
2499,17164
4454,40120
4457,43152
4455,43151
2507,15171
2506,42131
2505,42132
7205,43174
4458,43152
2503,31161
9483,43152
2508,15171
25955,63990
2504,72140
2509,42132
2502,14253
2520,61990
20981,15220
16254,10200
2511,18190
6497,43174
2516,42132
2514,72140
2512,42132
2515,42132
2517,17183
2518,17136
2519,17111
2513,72122
2510,42131
2834,41211
26374,14211
2523,42132
4686,71103
2522,42133
2836,41211
7206,10170
3395,70113
4459,43151
2837,41211
2524,42132
9484,43151
2838,41211
2521,17164
2835,41211
12968,43174
23670,63192
4916,73990
20841,15202
7162,40203
2839,41211
2528,42133
4461,43152
2526,42131
2525,42133
2840,41212
4462,43152
4460,43152
2527,42131
9014,61103
2531,42131
2529,42133
7163,40203
9485,43152
2530,42131
2841,12183
2532,42133
2843,41212
2844,12188
2845,12188
2842,12183
3053,17111
4463,40140
40834,60184
7164,40203
2533,42133
16255,10200
2535,42133
2534,42133
2848,73990
2847,73990
2536,42131
4464,40140
2849,41212
2850,41212
2846,12182
12966,43230
2537,42131
4917,41110
2542,42133
25956,63990
2541,42133
2538,42133
2539,42133
2540,42133
2543,42133
4465,40140
2544,42133
2565,14253
15734,18992
2559,12188
2547,72140
2545,72140
9486,43151
2558,12188
2546,72140
2548,12184
2560,12188
4466,43151
2561,17182
2562,14253
2563,14253
2851,41212
18274,43171
2551,12188
2549,42133
4918,12184
16256,10200
2553,12188
2550,14253
2552,12188
2556,12188
2555,12188
2852,41212
2557,12188
2554,12188
4467,43152
30500,43174
3097,14253
2566,12183
9487,43151
2568,12183
2567,12183
7207,10170
16196,63160
2569,12183
2854,12186
2855,41212
2856,41212
2853,62100
4468,43152
9023,14303
23798,63192
2574,14253
2575,14253
2581,12188
4919,42201
20842,15203
2578,12188
2579,12188
2580,12188
2573,14253
2577,12188
4469,43152
2576,14253
15940,60114
4691,71103
9018,14302
2582,12188
4470,40120
2583,12188
2859,41212
2858,41110
2585,12183
2860,41212
2861,41212
2584,12188
2857,41212
12972,43174
2588,42300
2586,42132
9488,43152
16257,10200
2590,61220
2587,17104
2589,17154
2592,12182
2593,12186
4471,40120
2594,17170
2862,41212
2591,17100
53408,61103
2597,12183
2595,17170
5165,51181
2599,12188
4920,41110
2596,17170
2600,18141
2598,12183
2601,12188
4472,40140
2602,12188
2612,12184
62668,43171
2608,12188
2605,12188
2603,12188
20843,15204
2607,12188
2604,12188
4692,71103
2606,12188
2609,12188
2863,41212
2610,12188
2611,12188
9015,61103
2615,17192
2619,17111
2613,12184
4693,71103
2617,42161
2614,12183
9489,43174
2620,17138
2616,17192
2864,41212
2621,72140
4473,40140
2618,12183
23795,63180
2865,41211
16258,10200
2868,12184
2870,12181
2624,12180
4921,61220
7673,14201
2871,62100
4474,40140
2867,41212
2622,17196
2869,12181
2866,41110
2623,17192
12973,43171
4694,71103
2625,12180
2630,18190
2629,14253
2626,12183
2631,17138
2628,14253
2632,13165
2633,13165
2627,12183
2872,41220
4475,40140
9021,14302
15937,60114
2636,12181
2634,13165
4922,17102
2638,12183
2635,31160
2873,62100
2637,14253
2640,12183
2641,17111
2642,42140
2639,12183
4476,40140
2661,40204
2660,61121
2649,63113
47076,15101
4923,17103
4477,40120
2647,17196
9490,43174
2874,17164
2663,40322
2662,40181
2648,63113
2646,71116
9016,61103
30505,43172
6218,43153
2650,63113
2654,63113
2651,63113
2656,63113
2653,63113
2659,40203
2658,63113
2655,63113
4478,40140
2657,63113
2652,63113
2875,17164
12974,43173
4924,17182
9491,43190
2665,61121
2667,42170
2671,42110
2666,40182
2669,40181
2670,40181
2876,41220
2672,42162
4479,43100
2668,42142
2664,61121
23797,63180
9019,14303
2877,41220
2677,51182
4480,50160
7211,32123
2879,41220
2674,83111
25957,42300
2676,50201
2678,51182
2878,41220
2675,50202
2673,40203
40837,60184
2681,51181
4697,71134
2683,51181
4925,17183
4481,40120
2682,51181
2882,12186
11286,19125
2680,51181
2881,40363
2679,51181
2880,41213
2684,51182
26197,71990
2685,51182
4482,40120
54330,14282
2885,40363
7212,32126
2689,30994
2686,51181
5166,51181
2884,41220
20844,15173
2883,12187
2688,83111
2687,83111
2690,40322
23800,61140
4699,71134
4485,40120
2889,41220
4700,71133
2888,41220
4701,71133
4483,40120
4702,71133
4703,71106
2887,41220
4484,40120
4926,17192
9492,43151
16260,14141
9896,14102
2895,17102
4927,71116
2894,41220
2896,17102
7213,32126
2899,17182
2891,17182
2892,41220
2893,41220
2897,41110
2890,41220
2898,17164
17072,60232
2902,18261
4928,17181
2900,41220
2904,18261
9493,43174
2901,18261
2906,18261
2903,18261
4486,40120
2907,18261
2908,18261
2909,12182
2905,18261
15735,14302
2910,12182
4705,71133
2913,41220
2915,41220
2916,41220
2917,41220
2911,41110
7214,32126
16261,14141
2926,72133
2914,41220
4487,40120
2912,41110
9017,14302
4706,71106
2920,40363
2918,41220
2922,72133
2919,41220
4488,40140
2921,41110
2924,73990
2925,73990
2923,73990
2946,14253
2947,72122
9494,43171
2929,72140
2927,72990
20845,15243
2931,42133
2928,72132
2933,72133
2930,72140
2932,62100
4489,40140
2934,14253
2948,17192
12980,43172
24287,43152
2942,12183
2935,14253
2941,12183
2939,12180
4930,17183
2943,14253
8668,71101
2938,41211
2937,14253
2940,30170
2944,14253
2945,14253
2936,71116
30502,43174
2954,12183
2951,72122
15943,32122
2949,72122
2953,12183
2950,17182
4490,40140
2952,18992
2956,12181
2955,72990
2957,12181
3505,61131
3477,61201
9026,63170
50860,43152
2962,72121
16262,14141
2964,14253
2959,12183
2963,12186
2960,72121
2965,14253
2961,72121
4491,40140
2966,73990
2967,41110
2968,12184
2958,62100
4709,71133
2970,41110
2971,61220
4931,42133
2974,17182
2975,17183
2980,17183
9495,43152
2976,17192
2973,17103
2977,71116
2978,17181
2979,17102
2972,17102
9025,14302
20846,15203
2981,42133
2986,41110
2985,12183
2984,12183
2982,12180
2987,73990
4492,40140
2988,12184
2989,12184
2990,71116
2983,41110
3098,14253
40838,60184
2993,12184
2991,71116
7216,32123
2995,71116
2992,12184
2997,17137
2994,12180
2996,17136
2998,17137
4493,40140
2999,17136
3000,14253
4494,43174
15942,32122
4711,71106
4497,43190
3007,31160
4932,12180
3006,31160
3003,31160
3005,17137
9496,43174
4498,50160
4495,43174
16263,14141
3002,61990
3004,17136
4496,43174
21161,15130
3008,12170
3016,61990
4712,71115
3009,12184
9022,14302
4933,41110
3012,12183
3011,12181
3014,14253
7217,99990
3015,14253
3010,12181
3013,30120
23671,63192
4713,12182
3024,17181
3021,17182
3019,18190
3023,17182
3020,12180
3022,17181
3025,17182
3026,17183
3018,30170
3027,18190
4499,50160
4500,50160
9020,14303
3030,17164
3029,17164
3028,17164
4503,40140
6782,51220
7218,99990
4501,40120
3031,17164
4502,40140
9497,43171
4504,50160
18414,43174
4505,50152
52016,14252
15939,60114
4935,12183
16264,14141
4510,40120
4509,40140
4506,50152
20847,15204
3036,14253
4508,40140
4507,40140
3034,14253
3033,17164
3035,14253
9024,14303
12975,43172
3039,42132
3037,31161
7219,32102
3038,72140
4514,43152
3040,42131
4513,43152
24144,32101
4511,43151
4516,43152
4512,43152
3042,15171
4515,43151
3041,15171
24288,43152
3045,18190
4517,43152
4716,17137
3043,42132
3047,72122
7220,32102
3044,42131
3049,42132
3046,42132
3048,72140
3050,42132
3051,17183
3052,17136
12978,43171
3149,17192
3054,61990
3056,42133
3152,12183
3150,17192
3055,17164
16265,14141
25959,42300
3151,42161
3057,42132
3154,17138
3153,17111
4518,43152
26067,62100
3060,42131
3058,42132
4717,12180
4523,40150
3059,42133
4519,40160
3061,42131
4520,40120
4522,40150
4521,40150
4524,40150
4525,40150
4526,43173
4527,43173
4528,43173
32813,30141
3062,42133
4534,43174
4535,43174
7221,32102
4529,43173
3063,42133
20848,15173
3065,42131
4718,12181
4530,43173
4532,43173
4536,50160
3064,42131
4533,50160
4531,43173
23218,62990
3083,42133
4722,12185
4938,12184
4719,12181
7825,71112
3068,42133
4721,12181
9499,43172
4723,12186
16266,15102
4720,12181
3066,42133
4724,72122
62669,43173
9956,15242
4941,71116
4940,71116
4727,40181
4725,31160
4942,12184
4943,12184
4726,40181
4944,12180
9500,43171
16197,63160
7222,32101
20753,11182
12976,43174
7223,32126
9735,51246
4731,12182
4729,31160
4733,62173
22592,62990
11287,19125
4730,12182
4734,72990
4735,72112
4736,18190
4737,18190
4738,12188
4538,50140
4743,14253
15941,60117
4945,71116
7224,32126
3637,18241
4740,14253
9501,43172
4742,14253
3638,18241
4741,14253
4744,14253
4739,14253
4745,14253
4746,14253
23672,63192
12983,43174
4547,43174
3100,12183
4548,50160
16267,15101
3102,12183
7225,32126
10559,43152
4747,17164
4550,51140
4549,50160
3099,14253
4551,51140
4546,40160
53409,61103
4947,17137
3104,12181
3103,12183
3107,14253
3106,12181
3109,14253
20849,15122
3108,14253
3110,14253
5586,18241
4748,17164
3111,12188
3105,12181
9027,12230
3114,12188
3112,12188
4552,51140
7226,32141
4749,72990
3116,12188
3115,12188
3117,12188
3118,12188
3113,12188
3119,12183
3120,42132
30507,43152
3125,17100
3121,17104
16268,15274
25960,42300
4554,51140
3126,12182
4948,17137
4750,17182
3123,17154
3124,61220
3122,42300
4553,51140
15944,32122
3129,17170
3128,17170
3127,12186
4557,51140
4949,17136
7227,32141
4555,51140
9503,43151
3130,17170
4556,51140
4751,12183
4558,51140
4559,51140
12981,43174
3136,12188
3135,12188
3131,12183
3138,12188
7228,32141
3132,12183
18415,43174
3133,12188
3134,18141
22190,70153
3137,12188
3139,12188
9037,62123
3145,12188
3142,12188
3140,12188
9504,43152
4752,61220
3144,12188
3141,12188
3143,12188
4560,51140
3146,12184
3148,12183
3147,12184
40839,60184
3160,12183
3155,72140
3161,12183
7229,32141
3159,12180
4753,61220
3158,12180
4561,51140
3162,14253
3157,17192
3163,14253
3156,17196
12979,43173
3169,31160
3168,13165
15945,32122
3167,13165
4952,61990
16270,40182
3172,12183
3165,17138
4562,51140
3170,12181
3171,14253
3166,13165
3164,18190
30504,43174
17956,60103
3175,17111
7230,32141
3173,12183
3177,71116
3174,12183
4563,51140
3176,42140
3178,14253
3179,14253
3180,71116
3181,17196
3222,83111
9030,12230
3184,63113
3182,63113
20850,15252
3189,63113
3186,63113
3183,63113
3188,63113
3185,63113
3187,63113
3190,63113
3191,63113
4564,51140
3192,63113
12977,43174
3198,61121
4953,31160
3196,40181
4565,51140
5587,18241
3199,61121
4755,12182
3195,40204
3193,40203
3200,40182
3194,61121
3197,40322
23674,63192
3201,42170
3207,40203
3206,42162
3202,42142
3204,40181
3203,40181
16198,63160
9507,43173
3208,83111
3205,42110
7231,32141
3209,50202
9506,43174
3213,51181
4568,51140
7232,32102
4567,51140
16271,61990
4756,72120
4566,51140
3212,51182
3211,51182
3215,51181
3490,62990
3210,50201
3214,51181
9028,12230
3218,51182
24289,43152
3217,51181
9508,43172
3216,51181
4569,51140
3219,51182
4572,43190
4757,72122
3220,51181
4570,51140
3221,83111
4573,43174
4571,50160
23683,61103
3225,83111
3223,30994
4955,17137
7233,32102
3227,83110
3224,40322
3229,40181
3226,40181
3228,40181
3230,40181
3231,40181
3232,40181
3639,18241
3640,18241
9036,62122
3235,40183
3237,83110
9509,43171
3236,40183
3240,40182
3234,40182
20851,15112
4758,61220
3239,83110
3233,42110
3241,40182
4574,51140
3238,83110
12982,43174
4956,31160
7234,32102
3246,83110
7838,70105
3245,83110
3244,30994
4759,61220
3243,83110
4576,51140
4578,51140
4577,51140
3242,40182
4575,50160
15738,14182
3249,40204
3256,83110
4957,31160
3247,83110
3250,83100
3253,83110
3248,40204
9510,43152
16199,16111
3254,83110
3251,42300
3292,40181
3252,83110
3255,83110
9032,62123
40845,60182
3261,83110
3257,40183
11288,19125
3264,42102
3260,83110
3258,40183
3263,83110
3262,83110
3265,83110
3259,83110
3266,42133
3641,18241
3642,18241
4579,51140
3272,42142
3271,42300
3273,42170
16272,61990
33520,70101
3275,42101
3268,61121
7235,32102
3269,61121
3270,42161
3274,42101
4580,51140
3267,42133
12984,43174
3279,42161
3277,42161
3281,42161
20852,15111
4761,12181
3278,42162
3283,83110
3280,42162
4581,51140
3284,42101
3285,42110
3282,42161
3276,42162
9029,62122
9511,43152
3286,42110
3306,62192
3290,42161
3287,42162
3305,62192
3289,42162
4582,51140
3291,14990
3307,83110
3308,83110
3288,42161
3309,15102
3310,15102
23680,63201
3295,40181
3293,40181
4762,12181
3297,40181
3294,40181
3299,40181
3296,40181
3301,42133
3298,40181
3300,40181
3302,50190
3303,50190
4583,51140
3304,62192
15736,14302
9034,61103
3316,30170
16273,41212
3323,18261
3317,40113
3320,18261
3322,18261
3319,30170
3318,30170
3321,16191
3324,15191
3325,15191
3326,15191
4584,43120
12985,43174
3329,42253
3331,42251
9512,43151
3327,18261
30508,43152
3330,42255
3336,42255
3328,42250
4763,12181
3333,42255
3334,42255
3332,42251
3335,42254
3337,42255
4585,43120
3341,42255
3346,42251
3342,32112
20853,15112
4764,72140
3339,42251
3340,42255
3347,32112
3343,42250
3344,32112
3348,42254
3345,42255
3338,42253
62670,43174
4961,12181
3350,42255
3354,42254
3353,42254
3351,42253
4586,51140
3358,42255
3356,42254
3355,42254
3360,71112
3359,42251
3357,42254
3352,42251
3361,61102
3362,61101
9031,12230
3368,61103
5588,18241
3367,61103
4587,51140
3369,61103
7237,32102
3363,71112
4765,41110
9513,43171
3370,71111
3364,71114
4588,51140
3365,71114
3366,61103
12986,43174
3377,61101
3374,71112
15740,14182
3381,71112
3376,61101
3380,61103
7238,32102
3375,70156
3379,61103
23888,50130
3383,61270
3382,61270
16275,18251
3373,71112
3378,61101
7724,60182
3385,61103
3390,70154
3387,61103
3384,61103
23675,63201
5589,18241
3389,70154
3388,61103
3391,61103
4589,14272
3386,61103
3392,61103
3393,70132
3394,70154
9033,61103
54200,71101
9514,43172
3399,70154
3397,70154
3404,70152
3401,70153
3398,70154
3403,70152
3400,70154
4590,14272
3402,70152
3405,71112
3503,61131
3396,70154
17073,60251
7239,32141
3406,71112
3408,61102
3413,61103
16276,18254
3410,61103
4767,41110
3412,61270
3415,61101
3417,61103
3414,71112
3409,61103
3411,61103
3407,61101
3416,61102
40842,60184
3420,30231
3418,50250
20854,15113
7728,60162
3422,30231
3419,30231
4591,14272
3421,30231
3424,30231
3425,30231
3423,30231
3426,30231
3427,30231
38619,51220
3430,30231
3428,30231
5057,14253
4768,41110
3432,30231
3429,30231
3433,30231
